,player_id,player_name,club,birthday,age,foot,squad_num,total_xG,total_xA,total_xG+xA,goals,xG+xA/90,transfer_value(USD),total_minutes_played
432,106104.0,Víctor Salazar,Squad Club Atlético San Lorenzo de Almagro,"May 26, 1993 (25)",25,right,29.0,0.07000000029802322,0.07,0.14,0.0,0.014300035939243763,1.44,881.1166666666667
433,200953.0,Matías Ruiz Díaz,Squad Club Estudiantes de La Plata,"Sep 9, 1996 (22)",22,right,20.0,0.07000000029802322,0.07,0.14,0.0,0.14,0.17,90.0
434,46432.0,Milton Casco,Squad Club Atlético River Plate,"Apr 11, 1988 (30)",30,right,20.0,0.07000000029802322,0.07,0.14,0.0,0.028000000000000004,1.14,450.0
435,208534.0,Francisco Ortega,Squad Club Atlético Vélez Sarsfield,"Feb 19, 1999 (19)",19,left,34.0,0.07000000029802322,0.07,0.14,0.0,0.035,0.46,360.0
436,155.0,Neri Cardozo,Squad Racing Club,"Aug 8, 1986 (32)",32,left,19.0,0.07000000029802322,0.07,0.14,0.0,0.04054271464578753,2.06,310.78333333333336
437,16658.0,Diego Arismendi,Squad Club Atlético Rosario Central,"Jan 25, 1988 (30)",30,right,14.0,0.07000000029802322,0.07,0.14,0.0,0.14911242603550298,0.57,84.5
438,15839.0,Juan Quiroga,Squad Club Atlético Belgrano,"Apr 20, 1982 (36)",36,left,29.0,0.07000000029802322,0.0,0.07,0.0,0.00886845130563311,0.06,710.3833333333333
439,30724.0,José Fernández,Squad Club Atlético Rosario Central,"Oct 26, 1987 (31)",31,left,11.0,0.07000000029802322,0.07,0.14,0.0,0.16958277254374163,0.91,74.3
440,58039.0,Leandro Sapetti,Squad Club Atlético Aldosivi,"Jan 30, 1989 (29)",29,left,26.0,0.07000000029802322,0.0,0.07,0.0,0.07,0.34,90.0
441,192402.0,Tomás Attis,Squad Club Atlético Belgrano,"Oct 2, 1999 (19)",19,right,28.0,0.07000000029802322,0.0,0.07,0.0,0.07248322147651007,0.17,86.91666666666667
442,1118.0,Leonardo Ponzio,Squad Club Atlético River Plate,"Jan 29, 1982 (36)",36,right,23.0,0.05999999865889549,0.0,0.06,0.0,0.016290411785409017,0.86,331.48333333333335
443,163540.0,Carlo Lattanzio,Squad Club Estudiantes de La Plata,"Jul 25, 1997 (21)",21,left,30.0,0.05999999865889549,0.0,0.06,0.0,0.037422037422037424,0.29,144.29999999999998
444,16056.0,Facundo Oreja,Squad Club de Gimnasia y Esgrima La Plata,"Jun 14, 1982 (36)",36,right,4.0,0.05999999865889549,0.0,0.06,0.0,0.008107702317201341,0.17,666.0333333333333
445,173028.0,Gabriel Carrasco,Squad Club Atlético Lanús,"Mar 7, 1997 (21)",21,right,27.0,0.05999999865889549,0.06,0.12,0.0,0.12,0.46,90.0
446,193908.0,Tomás Guidara,Squad Club Atlético Belgrano,"Mar 13, 1996 (22)",22,right,4.0,0.05999999865889549,0.06,0.12,0.0,0.012,1.44,900.0
447,79279.0,Gianni Rodríguez,Squad Club Atlético San Martín (SJ),"Jun 7, 1994 (24)",24,left,17.0,0.05000000074505806,0.0,0.05,0.0,0.012254901960784314,0.26,367.2
448,29319.0,Lucas Ceballos,Squad Club Atlético Patronato de la Juventud Católica,"Jan 3, 1987 (31)",31,right,3.0,0.05000000074505806,0.0,0.05,0.0,0.00842512559677973,0.57,534.1166666666667
449,168681.0,Gonzalo Montiel,Squad Club Atlético River Plate,"Jan 1, 1997 (21)",21,right,29.0,0.05000000074505806,0.05,0.1,0.0,0.03333333333333333,2.29,270.0
450,215759.0,Franco Sivetti,Squad Club Estudiantes de La Plata,"May 30, 1998 (20)",20,-,27.0,0.05000000074505806,0.05,0.1,0.0,0.04979712283290299,,180.73333333333335
451,174331.0,Francis Mac Allister,Squad Asociación Atlética Argentinos Juniors,"Oct 30, 1995 (23)",23,right,5.0,0.05000000074505806,0.05,0.1,0.0,0.05951068988318273,0.86,151.23333333333332
452,127048.0,Ezequiel Bonifacio,Squad Club de Gimnasia y Esgrima La Plata,"May 9, 1994 (24)",24,right,6.0,0.05000000074505806,0.0,0.05,0.0,0.0080857690464782,0.57,556.5333333333333
453,196097.0,Agustín Verdugo,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Sep 18, 1997 (21)",21,right,26.0,0.05000000074505806,0.05,0.1,0.0,0.02888627367069648,0.46,311.56666666666666
454,24484.0,Damián Lemos,Squad Club Atlético Patronato de la Juventud Católica,"Jan 31, 1989 (29)",29,right,24.0,0.05000000074505806,0.05,0.1,0.0,0.010648787221455335,0.29,845.1666666666667
455,3173.0,Gonzalo Prósperi,Squad Club Atlético San Martín (SJ),"Sep 28, 1985 (33)",33,right,4.0,0.05000000074505806,0.05,0.1,0.0,0.04686686339177226,0.29,192.03333333333333
456,33966.0,Sebastián Luna,Squad Club Atlético Belgrano,"Dec 25, 1987 (30)",30,left,21.0,0.05000000074505806,0.0,0.05,0.0,0.007100965205270494,0.46,633.7166666666667
457,61.0,Gastón Machín,Squad Asociación Atlética Argentinos Juniors,"Feb 23, 1983 (35)",35,right,8.0,0.03999999910593033,0.04,0.08,0.0,0.010044409309679371,0.23,716.8166666666666
458,182947.0,Juan Andrada,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Jan 4, 1995 (23)",23,right,30.0,0.03999999910593033,0.0,0.04,0.0,0.013524513180139001,1.14,266.18333333333334
459,204820.0,Leonel Ferroni,Squad Club Atlético Newell's Old Boys,"Jan 29, 1996 (22)",22,left,20.0,0.03999999910593033,0.04,0.08,0.0,0.022185702547247332,0.17,324.5333333333333
460,100730.0,Oscar Cabezas,Squad Club Atlético Rosario Central,"Dec 22, 1996 (21)",21,left,26.0,0.03999999910593033,0.0,0.04,0.0,0.006153144940747494,0.57,585.0666666666666
461,49599.0,Emiliano Albín,Squad Club Atlético San Martín (Tucumán),"Jan 24, 1989 (29)",29,right,24.0,0.03999999910593033,0.0,0.04,0.0,0.02290804963410754,0.29,157.15
462,169452.0,Luciano Perdomo,Squad Club de Gimnasia y Esgrima La Plata,"Sep 10, 1996 (22)",22,right,38.0,0.03999999910593033,0.0,0.04,0.0,0.017084552716918455,0.57,210.71666666666664
463,81332.0,Gastón Gil Romero,Squad Club Atlético Belgrano,"May 6, 1993 (25)",25,right,8.0,0.03999999910593033,0.04,0.08,0.0,0.015104366980175522,0.57,476.6833333333333
464,113707.0,Julián Chicco,Squad Club Atlético Boca Juniors,"Jan 13, 1998 (20)",20,right,40.0,0.03999999910593033,0.04,0.08,0.0,0.04129624318898766,0.69,174.35000000000002
465,2132.0,Pablo Guiñazú,Squad Club Atlético Talleres,"Aug 26, 1978 (40)",40,left,5.0,0.03999999910593033,0.0,0.04,0.0,0.00316001989642157,0.46,1139.2333333333333
466,153268.0,Nicolás Delgadillo,Squad Club Atlético Vélez Sarsfield,"Oct 2, 1997 (21)",21,left,33.0,0.03999999910593033,0.04,0.08,0.0,0.05780810919309514,1.14,124.55000000000001
467,186634.0,Matías Fonseca,Squad Club Atlético Patronato de la Juventud Católica,"Oct 4, 1995 (23)",23,right,41.0,0.03999999910593033,0.0,0.04,0.0,0.10241820768136561,,35.14999999999999
468,169461.0,Brian Blasi,Squad Club Atlético Unión (Santa Fe),"Feb 8, 1996 (22)",22,right,17.0,0.03999999910593033,0.04,0.08,0.0,0.08,0.29,90.0
469,106024.0,Agustín Sandona,Squad Club Atlético Patronato de la Juventud Católica,"May 1, 1993 (25)",25,right,34.0,0.03999999910593033,0.0,0.04,0.0,0.006666666666666667,0.34,540.0
